"","AppId","Rank","ReleaseDate","Category","Price","Seller","Developer","Screenshot","Size","StarsAllVersions","RatingsAllVersions","StarsCurrentVersion","RatingsCurrentVersion","Version","UpdatedDate","TopInAppPurchases","dummy_Book","dummy_Business","dummy_Education","dummy_Finance","dummy_Games","dummy_Medical","dummy_Music","dummy_Productivity","equalSD","Bigcom","AppAge","Version_2","UpCyle"
"635",369946804,37,2010-05-04,"Education",19.99,"Assessment Technologies Institute, LLC","ATI",5,1.82,4,218,4,38,"2.0.10","2012-01-31",0,0,0,1,0,0,0,0,0,0,0,973,4,243.25
"636",345542655,38,2009-12-23,"Education",2.99,"Feel Great Publishing Limited","Feel Great Publishing Limited",5,17.7,4.5,3056,4.5,123,"2.3","2012-11-18",2,0,0,1,0,0,0,0,0,1,0,1105,4,276.25
"637",517199555,39,2012-04-12,"Education",0.99,"Houghton Mifflin Harcourt","Houghton Mifflin Harcourt",5,274.83,3.5,163,3,7,"1.5","2012-10-29",3,0,0,1,0,0,0,0,0,1,0,264,1,264
"638",525507410,40,2012-05-16,"Education",2.99,"Sesame Workshop Apps","Sesame Street",5,39.38,3.5,489,3.5,489,"1"," May 16, 2012",0,0,0,1,0,0,0,0,0,1,0,230,1,230
"639",299153586,41,2009-02-06,"Education",4.99,"Mobicip LLC","Mobicip.com",5,8.33,3,1707,3.5,21,"3.1","2012-09-27",0,0,0,1,0,0,0,0,0,1,0,1425,9,158.333333333333
"640",355943913,42,2012-02-07,"Education",1.99,"24x7digital LLC","24x7digital LLC",5,114.95,4,229,4.5,35,"1.3","2012-09-02",0,0,0,1,0,0,0,0,0,1,0,329,1,329
"641",336689375,43,2009-11-12,"Education",1.99,"24x7digital LLC","24x7digital LLC",5,41.01,4,2371,4,98,"3.4","2012-07-30",0,0,0,1,0,0,0,0,0,1,0,1146,9,127.333333333333
"642",406264088,44,2011-02-02,"Education",0.99,"ABCya.com, LLC","ABCya.com",5,13.27,4.5,824,4,151,"1.3","2012-03-16",0,0,0,1,0,0,0,0,0,1,0,699,1,699
"643",388173036,45,2010-08-27,"Education",0.99,"ABCya.com, LLC","ABCya.com",5,17.25,3.5,1480,4,77,"1.7","2012-07-24",0,0,0,1,0,0,0,0,0,1,0,858,1,858
"644",384354262,46,2010-08-03,"Education",1.99,"Regular Berry Software LLC","Regular Berry Software LLC",5,13.83,4.5,1297,4,32,"1.5.1","2012-11-20",0,0,0,1,0,0,0,0,0,1,0,882,1,882
"645",410592976,47,2010-12-21,"Education",1.99,"Wolfram Alpha LLC","Wolfram Alpha LLC",5,8.93,4,286,3.5,36,"1.1.1","2012-03-16",0,0,0,1,0,0,0,0,0,1,0,742,1,742
"646",446031868,48,2011-11-14,"Education",2.99,"Little Bit Studio, LLC.","Little Bit Studio, LLC.",5,73.85,4.5,665,5,17,"1.5","2012-11-08",0,0,0,1,0,0,0,0,0,1,0,414,1,414
"647",424346756,49,2011-03-31,"Education",0.99,"LeapFrog Enterprises, Inc.","LeapFrog Enterprises, Inc.",5,100.2,3,218,4,1,"1.0.3","2012-11-30",0,0,0,1,0,0,0,0,0,1,0,642,1,642
"648",316755410,50,2009-05-29,"Education",0.99,"24x7digital LLC","24x7digital LLC",5,18.07,4,892,4,84,"2.2","2012-07-11",0,0,0,1,0,0,0,0,0,1,0,1313,4,328.25
"649",353574642,51,2010-02-08,"Education",3.99,"AppSavers.com","AppSavers.com",5,1.59,3.5,197,4,4,"2","2012-10-08",0,0,0,1,0,0,0,0,0,1,0,1058,4,264.5
"650",580133295,52,2012-12-05,"Education",1.99,"Kids Games Club","Kids Games Club",5,46.92,4,1,4,1,"2"," Dec 05, 2012",0,0,0,1,0,0,0,0,0,1,0,27,4,6.75
"651",386628906,53,2010-08-19,"Education",0.99,"Hanfei Yi","EEFan Inc.",5,11.01,4,170,5,46,"2.2","2012-09-24",0,0,0,1,0,0,0,0,0,0,0,866,4,216.5
"652",336473108,54,2009-12-01,"Education",2.99,"Tulips s.a.r.l.","Tulips Sarl",5,9.64,3.5,498,2.5,6,"4.3","2012-01-28",0,0,0,1,0,0,0,0,0,1,0,1127,16,70.4375
"653",410594105,55,2011-01-12,"Education",3.99,"Wolfram Alpha LLC","Wolfram Alpha LLC",5,8.59,3.5,162,3.5,48,"1.1.0","2012-01-23",0,0,0,1,0,0,0,0,0,1,0,720,1,720
"654",478447486,56,2011-11-12,"Education",0.99,"Wojciech Bem","Wojciech Bem",5,22.94,3.5,49,3,4,"1.31","2012-10-23",0,0,0,1,0,0,0,0,0,1,0,416,1,416
"655",307840670,57,2009-03-27,"Education",3.99,"Ernest Thomason","OrangeOrApple.com",5,7.32,4.5,2334,5,29,"3.3.1","2012-11-15",0,0,0,1,0,0,0,0,0,0,0,1376,9,152.888888888889
"656",302881525,58,2009-01-22,"Education",1.99,"Instant Interactive","Instant Interactive",5,39.22,4,482,3.5,9,"4.2","2012-08-20",0,0,0,1,0,0,0,0,0,1,0,1440,16,90
"657",412781882,59,2011-04-01,"Education",2.99,"The Smiles Factory Ltd","The Smiles Factory Ltd",5,8.95,4.5,330,4.5,99,"4","2012-05-17",0,0,0,1,0,0,0,0,0,1,0,641,16,40.0625
"658",533247882,60,2012-06-10,"Education",0.99,"Matthias Riedel","Matthias Riedel",5,35.75,4.5,137,4.5,28,"5.4","2012-11-12",0,0,0,1,0,0,0,0,0,1,1,205,25,8.2
"659",572136313,61,2012-12-07,"Education",0.99,"Pyxwise Software Inc.","Pyxwise Software Inc.",5,104.33,0,0,0,0,"1.0.0"," Dec 07, 2012",0,0,0,1,0,0,0,0,0,1,0,25,1,25
"660",432858701,62,2011-05-26,"Education",1.99,"Toca Boca AB","Toca Boca AB",5,13.42,4,326,4,11,"1.1.2","2012-10-12",0,0,0,1,0,0,0,0,0,1,0,586,1,586
"661",351986992,63,2010-01-25,"Education",2.99,"Edward Sanville","Sanville Software",5,21.2,4,293,5,5,"3.1.5","2012-11-30",0,0,0,1,0,0,0,0,0,0,0,1072,9,119.111111111111
"662",436682059,64,2011-06-02,"Education",2.99,"Buzz Garwood","Buzz Garwood",5,5.86,4,76,4,21,"1.03","2012-05-24",0,0,0,1,0,0,0,0,0,1,0,579,1,579
"663",391407836,65,2010-09-17,"Education",1.99,"Duck Duck Moose, Partnership","Duck Duck Moose",5,16.62,4,240,4.5,6,"1.1","2012-09-07",0,0,0,1,0,0,0,0,0,1,1,837,1,837
"664",408061139,66,2010-12-15,"Education",0.99,"Starfall Education, LLC","Starfall Education",5,9.38,4,138,4,92,"1.3","2011-06-14",0,0,0,1,0,0,0,0,0,1,0,748,1,748
"665",374985358,67,2010-07-05,"Education",1.99,"K12, Inc.","K12 Inc.",5,1.01,3.5,119,3.5,86,"1.1.0","2010-08-04",0,0,0,1,0,0,0,0,0,0,0,911,1,911
"666",504750621,68,2012-02-29,"Education",1.99,"Duck Duck Moose, Partnership","Duck Duck Moose",5,21.73,4,47,4,47,"1.1.2","2012-10-11",0,0,0,1,0,0,0,0,0,1,1,307,1,307
"667",535661652,69,2012-09-19,"Education",2.99,"Disney Publishing Worldwide Applications","Disney",5,785.44,3.5,155,3.5,20,"1.2","2012-10-30",0,0,0,1,0,0,0,0,0,1,1,104,1,104
"668",505046678,70,2012-05-11,"Education",0.99,"Dan Russell-Pinson","Dan Russell-Pinson",5,48.04,4.5,259,4.5,19,"1.2","2012-11-08",0,0,0,1,0,0,0,0,0,1,1,235,1,235
"669",512115889,71,2012-05-04,"Education",NA,"Classroom Library Company","Classroom Library Company, Inc.",5,5.51,2.5,90,2.5,18,"1.4","2012-09-19",0,0,0,1,0,0,0,0,0,1,0,242,1,242
"670",508474629,72,2012-06-07,"Education",2.99,"Early Ascent, LLC","Early Ascent, LLC",5,49.47,4.5,82,4.5,16,"1.3.2","2012-09-14",0,0,0,1,0,0,0,0,0,1,0,208,1,208
"671",427418941,73,2011-06-22,"Education",0.99,"Dan Russell-Pinson","Dan Russell-Pinson",5,13.87,4.5,918,4.5,59,"1.6","2012-11-06",0,0,0,1,0,0,0,0,0,1,1,559,1,559
"672",423629048,74,2011-03-23,"Education",1.99,"Duck Duck Moose, Partnership","Duck Duck Moose",5,21.48,4,163,4.5,9,"1.1","2012-09-05",0,0,0,1,0,0,0,0,0,1,1,650,1,650
"673",534477679,75,2012-06-15,"Education",1.99,"TribePlay Limited","TribePlay",4,64.25,4,64,4,45,"1.1","2012-08-07",0,0,0,1,0,0,0,0,0,1,0,200,1,200
"674",510277064,76,2012-03-30,"Education",0.99,"jack liang","jack liang",4,1.86,4,135,4,135,"1"," Mar 30, 2012",0,0,0,1,0,0,0,0,0,1,0,277,1,277
"675",340821466,77,2009-12-04,"Education",0.99,"Skava, Inc.","Skava",5,6.8,3.5,2648,3.5,1040,"1.3.0","2010-04-27",0,0,0,1,0,0,0,0,0,1,0,1124,1,1124
"676",306916838,78,2009-03-27,"Education",1.99,"John Kennedy","John Kennedy",5,59.58,3.5,3004,4,6,"4.7.4","2012-11-22",0,0,0,1,0,0,0,0,0,1,0,1376,16,86
"677",382081400,79,2010-08-01,"Education",4.99,"IMPACK Productions LLC","Impack Productions",4,102.08,4,73,2,2,"1.3.8","2012-10-09",0,0,0,1,0,0,0,0,0,1,0,884,1,884
"678",509508577,80,2012-03-21,"Education",0.99,"Scholastic Inc.","Scholastic",5,1.43,4.5,5,4.5,5,"1"," Mar 21, 2012",0,0,0,1,0,0,0,0,0,1,0,286,1,286
"679",289940142,81,2008-09-11,"Education",1.99,"Appcylon LLC","Appcylon LLC",5,0.61,3.5,36606,4.5,7,"1.4.5","2012-09-27",0,0,0,1,0,0,0,0,0,1,0,1573,1,1573
"680",307025309,82,2009-03-09,"Education",2.99,"PT. Global Dinamika Informatika","gdiplus",5,91.08,4,1315,4,19,"3.1","2012-10-13",0,0,0,1,0,0,0,0,0,0,0,1394,9,154.888888888889
"681",373909837,83,2010-05-28,"Education",4.99,"Paul Schmitt","palaware",5,14.26,4,447,5,2,"2","2012-12-06",0,0,0,1,0,0,0,0,0,0,0,949,4,237.25
"682",384334005,84,2010-08-07,"Education",2.99,"pierre abel","L'Escapadou",5,16.04,4,347,4,67,"3.6","2012-03-15",0,0,0,1,0,0,0,0,0,0,0,878,9,97.5555555555556
"683",346152567,85,2010-02-17,"Education",0.99,"OYEZ, Inc.","OYEZ, Inc.",5,17.57,4,224,3,2,"3.1","2012-10-09",0,0,0,1,0,0,0,0,0,1,0,1049,9,116.555555555556
"684",494564125,86,2012-02-09,"Education",2.99,"Les Trois Elles","Les Trois Elles Interactive",5,38.4,4,20,4,4,"3","2012-11-01",0,0,0,1,0,0,0,0,0,1,0,327,9,36.3333333333333
"685",484546703,87,2011-12-08,"Education",1.99,"A+ Kids Apps & Educational Games, LLC","A+ Kids Apps & Educational Games, LLC",5,8.24,3.5,61,3.5,61,"1.0.4","2012-11-09",0,0,0,1,0,0,0,0,0,1,0,390,1,390
"686",465173747,88,2011-10-22,"Education",1.99,"MTV Networks","Nickelodeon",5,65.94,3,196,2,88,"1.3","2012-04-17",0,0,0,1,0,0,0,0,0,0,1,437,1,437
"687",500195730,89,2012-07-18,"Education",2.99,"Little Bit Studio, LLC.","Little Bit Studio, LLC.",5,100.56,4.5,107,4,5,"1.1","2012-11-13",0,0,0,1,0,0,0,0,0,1,0,167,1,167
"688",441152315,90,2011-06-01,"Education",1.99,"Duck Duck Moose, Partnership","Duck Duck Moose",5,21.41,4,82,4.5,3,"1.1","2012-09-07",0,0,0,1,0,0,0,0,0,1,1,580,1,580
"689",327991679,91,2009-08-29,"Education",0.99,"Nicholas Westlake","Nic Westlake",5,1.24,3,307,2.5,12,"1.2.4","2012-03-18",0,0,0,1,0,0,0,0,0,0,0,1221,1,1221
"690",387585135,92,2010-12-12,"Education",3.99,"Bob  Byrne","Wukomi",4,24.02,4.5,38,4.5,27,"1.05","2011-08-18",0,0,0,1,0,0,0,0,0,0,0,751,1,751
"691",438309722,93,2011-05-22,"Education",0.99,"Darren Gates","Darren Gates",5,0.49,3,8,3,8,"1"," May 22, 2011",0,0,0,1,0,0,0,0,0,1,0,590,1,590
"692",299342927,94,2008-12-08,"Education",2.99,"Apps in My Pocket Ltd","Apps in My Pocket Ltd",5,60.94,4,1450,4.5,36,"2.02","2012-10-05",0,0,0,1,0,0,0,0,0,1,0,1485,4,371.25
"693",335736484,95,2009-10-22,"Education",1.99,"Night & Day Studios, Inc.","Night & Day Studios, Inc.",5,10.96,3.5,516,4,16,"2.0.2","2012-08-29",0,0,0,1,0,0,0,0,0,1,0,1167,4,291.75
"694",533849104,96,2012-06-29,"Education",1.99,"Starfall Education, LLC","Starfall Education",5,15.16,4,54,4,54,"1"," Jun 29, 2012",0,0,0,1,0,0,0,0,0,1,0,186,1,186
"695",522069155,97,2012-05-10,"Education",5.99,"WeWantToKnow AS","WeWantToKnow AS",5,28.13,4.5,147,4.5,85,"1.1.1","2012-08-21",0,0,0,1,0,0,0,0,0,1,0,236,1,236
"696",479096615,98,2011-11-22,"Education",0.99,"zuuka incorporated","zuuka incorporated",5,71.18,4.5,50,4,11,"1.3","2012-02-07",0,0,0,1,0,0,0,0,0,1,0,406,1,406
"697",398107543,99,2010-12-04,"Education",2.99,"lindahl studios LLC","lindahl studios LLC",5,0.73,4,28,4.5,20,"1","2011-06-22",0,0,0,1,0,0,0,0,0,1,0,759,1,759
"698",324038407,100,2009-07-28,"Education",1.99,"Edward Sanville","Sanville Software",5,13.15,3.5,659,5,1,"3.1.5","2012-11-30",0,0,0,1,0,0,0,0,0,0,0,1253,9,139.222222222222
"699",441599491,101,2011-06-07,"Education",0.99,"Codepoet, LLC","Codepoet, LLC",5,18.15,5,216,5,5,"1.3.5","2012-11-25",0,0,0,1,0,0,0,0,0,1,0,574,1,574
"700",425759273,102,2011-03-22,"Education",0.99,"Starfall Education, LLC","Starfall Education",5,9.96,3.5,103,3.5,69,"1.2","2011-11-20",0,0,0,1,0,0,0,0,0,1,0,651,1,651
"701",369480853,103,2010-05-01,"Education",2.99,"William Jockusch","William Jockusch",5,3.82,4,356,4.5,6,"4.62","2012-11-27",0,0,0,1,0,0,0,0,0,1,0,976,16,61
"702",476740700,104,2011-11-07,"Education",0.99,"LeapFrog Enterprises, Inc.","LeapFrog Enterprises, Inc.",4,48.04,4,40,4,40,"1.0.0"," Nov 07, 2011",0,0,0,1,0,0,0,0,0,1,0,421,1,421
"703",335540380,105,2009-10-21,"Education",0.99,"Hien Ton","Hien Ton",5,10.08,3.5,494,3.5,34,"2.1","2012-03-08",0,0,0,1,0,0,0,0,0,1,0,1168,4,292
"704",371676717,106,2010-05-14,"Education",0.99,"Intelligenti Ltd","Intelligenti Ltd",5,12.12,3.5,78,4,6,"5.1.1","2012-08-22",0,0,0,1,0,0,0,0,0,1,0,963,25,38.52
"705",545122050,107,2012-07-25,"Education",0.99,"Night & Day Studios, Inc.","Night & Day Studios, Inc.",5,109.17,4,29,4,13,"1.2","2012-08-28",0,0,0,1,0,0,0,0,0,1,0,160,1,160
"706",338893931,108,2009-11-24,"Education",9.99,"Aviation Supplies and Academics, Inc.","ASA",5,3.16,4,67,5,9,"1.25","2012-07-23",0,0,0,1,0,0,0,0,0,0,1,1134,1,1134
"707",331957693,109,2009-09-25,"Education",0.99,"Jackson Fish Market","Jackson Fish Market",5,5.65,3.5,62,3.5,44,"1.2","2009-11-25",0,0,0,1,0,0,0,0,0,1,0,1194,1,1194
"708",306586847,110,2009-03-03,"Education",1.99,"Blue Lightning Labs","Blue Lightning Labs",5,12.56,4,3269,4.5,118,"4.1","2012-09-26",0,0,0,1,0,0,0,0,0,1,0,1400,16,87.5
"709",555310530,111,2012-10-25,"Education",0.99,"Fairlady Media, Inc.","Fairlady Media",5,42.24,4.5,72,4.5,26,"1.1","2012-11-09",0,0,0,1,0,0,0,0,0,1,0,68,1,68
"710",300678533,112,2009-02-09,"Education",1.99,"Digital Assertion, LLC","Digital Assertion",5,0.22,3.5,320,3.5,122,"1.2.3","2010-04-01",0,0,0,1,0,0,0,0,0,1,0,1422,1,1422
"711",333252515,113,2009-10-13,"Education",1.99,"Voxeloid Kft.","Voxeloid Kft.",5,5.09,4,551,4.5,13,"1.7.5","2012-10-14",0,0,0,1,0,0,0,0,0,1,0,1176,1,1176
"712",576008071,114,2012-11-12,"Education",1.99,"Just In Weather, LLC","Just In Weather",5,13.82,4.5,27,4.5,27,"1"," Nov 12, 2012",0,0,0,1,0,0,0,0,0,1,0,50,1,50
"713",468673954,115,2011-10-14,"Education",0.99,"LeapFrog Enterprises, Inc.","LeapFrog Enterprises, Inc.",5,115.61,3.5,37,3,2,"1.0.1","2012-11-21",0,0,0,1,0,0,0,0,0,1,0,445,1,445
"714",575812869,116,2012-11-16,"Education",1.99,"TribePlay Limited","TribePlay",5,44.62,4.5,16,4.5,16,"1"," Nov 16, 2012",0,0,0,1,0,0,0,0,0,1,0,46,1,46
"715",567675521,117,2012-10-19,"Education",2.99,"Kids Games Club","Kids Games Club",5,46.28,5,4,5,2,"3","2012-11-26",0,0,0,1,0,0,0,0,0,1,0,74,9,8.22222222222222
"716",506645343,118,2012-09-04,"Education",1.99,"Kids Games Club","Kids Games Club",5,30.88,4,11,4,9,"4.1","2012-10-12",0,0,0,1,0,0,0,0,0,1,0,119,16,7.4375
"717",463899370,119,2011-10-18,"Education",0.99,"BFTV, LLC","BFTV, LLC",5,12.42,3.5,56,3.5,56,"1"," Oct 18, 2011",0,0,0,1,0,0,0,0,0,1,0,441,1,441
"718",293630633,120,2008-10-17,"Education",0.99,"Anusen Inc","Anusen Inc",5,18.52,3.5,1262,3.5,136,"4.6","2011-06-10",0,0,0,1,0,0,0,0,0,1,0,1537,16,96.0625
"719",395058540,121,2010-10-20,"Education",1.99,"Knowledge Adventure","Knowledge Adventure",5,61.16,3.5,305,3.5,NA,"1.5","2012-03-01",0,0,0,1,0,0,0,0,0,1,0,804,1,804
"720",421083384,122,2011-03-02,"Education",0.99,"Seventh Sense LLC","Funflip Studios",5,6.37,4.5,823,4.5,49,"3.1.2","2012-11-15",0,0,0,1,0,0,0,0,0,0,0,671,9,74.5555555555556
"721",447312716,123,2011-07-21,"Education",2.99,"pierre abel","L'Escapadou",5,300.48,4,196,4,24,"3.0.1","2012-10-30",0,0,0,1,0,0,0,0,0,0,0,530,9,58.8888888888889
"722",362482422,124,2010-05-21,"Education",1.99,"Soma Creates Inc","Soma Creates",5,29.62,3.5,401,5,2,"1.2","2012-11-08",0,0,0,1,0,0,0,0,0,1,0,956,1,956
"723",528617628,125,2012-06-12,"Education",1.99,"Artgig, LLC","Artgig Studio",5,NA,4,39,5,4,"1.2","2012-10-25",0,0,0,1,0,0,0,0,0,1,0,203,1,203
"724",427443223,126,2011-04-11,"Education",2.99,"Chang Liu","Think Design Studio",5,38.61,4.5,78,4.5,23,"1.6","2012-06-25",0,0,0,1,0,0,0,0,0,0,0,631,1,631
"725",554188081,127,2012-08-29,"Education",1.99,"Night & Day Studios, Inc.","Night & Day Studios, Inc.",5,102.99,3.5,27,3.5,27,"1"," Aug 29, 2012",0,0,0,1,0,0,0,0,0,1,0,125,1,125
"726",353877745,128,2010-02-04,"Education",0.99,"BFTV, LLC","BFTV, LLC",NA,9.21,3,321,3,318,"1.1","2010-04-01",0,0,0,1,0,0,0,0,0,1,0,1062,1,1062
"727",342808551,129,2009-12-09,"Education",1.99,"The Creativity Hub","The Creativity Hub Ltd.",5,1.58,4,21,4,21,"1"," Dec 09, 2009",0,0,0,1,0,0,0,0,0,1,0,1119,1,1119
"728",435124768,130,2011-05-25,"Education",9.99,"Bold Learning Solutions, Inc.","Brainscape",5,108.77,4.5,552,4,1,"2.20121121","2012-11-28",0,0,0,1,0,0,0,0,0,0,0,587,4,146.75
"729",477622642,131,2011-11-09,"Education",0.99,"Innovative Mobile Apps Ltd","Innovative Mobile Apps",5,49.17,4.5,153,4.5,153,"1.1"," Nov 09, 2011",0,0,0,1,0,0,0,0,0,1,1,419,1,419
"730",474563353,132,2011-11-16,"Education",0.99,"ABCya.com, LLC","ABCya.com",5,9.98,4,94,4,49,"1.1","2012-02-24",0,0,0,1,0,0,0,0,0,1,0,412,1,412
"731",405889801,133,2010-12-04,"Education",4.99,"Outer Limits Media, Inc.","Outer Limits Media",5,555.03,5,677,5,648,"1.1","2011-02-20",0,0,0,1,0,0,0,0,0,1,0,759,1,759
"732",507348165,134,2012-03-20,"Education",1.99,"TribePlay Limited","TribePlay",5,54.85,4.5,54,4.5,13,"3","2012-07-31",0,0,0,1,0,0,0,0,0,1,0,287,9,31.8888888888889
"733",496177674,135,2012-02-09,"Education",9.99,"Winston Chen","Winston Chen",5,12.29,4.5,117,5,7,"2.6.0","2012-11-29",10,0,0,1,0,0,0,0,0,1,0,327,4,81.75
"734",546793747,136,2012-08-16,"Education",2.99,"PBS Kids","PBS KIDS",5,150.41,3,19,2,13,"1.2","2012-08-23",0,0,0,1,0,0,0,0,0,1,0,138,1,138
"735",556069221,137,2012-09-09,"Education",3.99,"Dictionary.com, LLC","Dictionary.com, LLC",5,4.25,4,76,3.5,17,"1.1","2012-10-16",0,0,0,1,0,0,0,0,0,1,0,114,1,114
"736",493878395,138,2012-01-16,"Education",0.99,"Lee Burnett","Student Doctor Network",5,8.1,4,38,5,1,"1.5","2012-12-04",0,0,0,1,0,0,0,0,0,0,0,351,1,351
"737",522466629,139,2012-05-02,"Education",0.99,"Mark McLendon","FWSMC",2,1.11,2.5,9,2.5,9,"1"," May 02, 2012",0,0,0,1,0,0,0,0,0,0,0,244,1,244
"738",581144468,140,2012-12-03,"Education",0.99,"Playtime gaming Inc.","Playtime gaming Inc",5,67.18,4.5,35,4.5,35,"1"," Dec 03, 2012",0,0,0,1,0,0,0,0,0,1,0,29,1,29
"739",525308489,141,2012-06-13,"Education",0.99,"Fangwei Deng","Yateland",5,32.78,3.5,7,3.5,7,"1.2","2012-08-30",0,0,0,1,0,0,0,0,0,0,0,202,1,202
"740",440183875,142,2011-05-31,"Education",2.99,"Remedios Varron","Remedios Apps",5,4.32,2.5,100,2.5,97,"2","2012-02-20",7,0,0,1,0,0,0,0,0,1,0,581,4,145.25
"741",430854300,143,2011-04-15,"Education",1.99,"McGraw-Hill School Education Group","McGraw-Hill School Education Group",5,12.54,4,100,4,100,"1"," Apr 15, 2011",0,0,0,1,0,0,0,0,0,1,0,627,1,627
"742",509842489,144,2012-05-09,"Education",0.99,"Shoe the Goose","Shoe the Goose",5,28.08,4.5,144,4.5,144,"1"," May 09, 2012",0,0,0,1,0,0,0,0,0,1,0,237,1,237
"743",301383933,145,2009-01-10,"Education",1.99,"24x7digital LLC","24x7digital LLC",4,5.11,3.5,392,4,30,"4.3.4","2012-06-14",0,0,0,1,0,0,0,0,0,1,0,1452,16,90.75
"744",366804871,146,2010-04-13,"Education",4.99,"My Smart Hands","My Smart Hands",5,110.25,4.5,75,4.5,3,"1.1","2012-10-08",0,0,0,1,0,0,0,0,0,1,0,994,1,994
"745",504713012,147,2012-03-13,"Education",0.99,"TicTapTech, LLC","TicTapTech, LLC",5,20.06,4.5,73,4.5,10,"1.3","2012-10-20",0,0,0,1,0,0,0,0,0,1,0,294,1,294
"746",563408572,148,2012-11-06,"Education",0.99,"Ignacio Schiefelbein","Ignacio Schiefelbein",5,32.77,4.5,29,4.5,29,"1"," Nov 06, 2012",0,0,0,1,0,0,0,0,0,1,0,56,1,56
"747",525724090,149,2012-05-15,"Education",2.99,"The trustee for Trading Mateom Investments Trust","Baby Sign and Learn",5,214.57,4.5,49,4.5,16,"1.2","2012-09-30",1,0,0,1,0,0,0,0,0,0,0,231,1,231
"748",449509569,150,2011-07-18,"Education",0.99,"Angela Reed","Angela Reed",5,10.44,4,20,3.5,15,"1.2","2011-09-23",0,0,0,1,0,0,0,0,0,1,0,533,1,533
"749",497846204,151,2012-02-09,"Education",0.99,"Busy Bee Studios","Busy Bee Studios",5,18.49,4.5,18,4,10,"1.1","2012-05-31",0,0,0,1,0,0,0,0,0,1,0,327,1,327
"750",346049665,152,2009-12-17,"Education",1.99,"Claymon Edwards, Hohner Inc.","Claymon Edwards, Hohner Inc.",5,29.47,2,85,2,82,"1.0.1.1","2009-12-23",0,0,0,1,0,0,0,0,0,1,0,1111,1,1111
"751",434839548,153,2011-05-13,"Education",1.99,"Wolfram Alpha LLC","Wolfram Alpha LLC",5,7.06,3,18,2,12,"1.0.2","2011-10-24",0,0,0,1,0,0,0,0,0,1,0,599,1,599
"752",305265678,154,2009-02-19,"Education",4.99,"CMGDev, LLC","CMGDev, LLC",5,170.5,4,138,3.5,27,"1.5","2011-03-21",0,0,0,1,0,0,0,0,0,1,0,1412,1,1412
"753",521646496,155,2012-05-01,"Education",0.99,"Walsall Academy","Walsall Academy",5,24.09,4.5,11,5,6,"1.6","2012-11-22",0,0,0,1,0,0,0,0,0,1,0,245,1,245
"754",507919711,156,2012-04-19,"Education",2.99,"Von Bruno","Von Bruno",3,3.03,4,14,4,4,"1.2","2012-06-16",0,0,0,1,0,0,0,0,0,1,0,257,1,257
"755",580766468,157,2012-11-29,"Education",2.99,"Foothills Education, LLC","Foothills Education, LLC",4,14.95,0,0,0,0,"1"," Nov 29, 2012",0,0,0,1,0,0,0,0,0,1,0,33,1,33
"756",489705597,158,2012-01-04,"Education",0.99,"Webspire, LLC","Gyrocade",3,9.78,4,175,4,10,"1.2.1","2012-10-26",0,0,0,1,0,0,0,0,0,0,0,363,1,363
"757",302786560,159,2009-01-20,"Education",1.99,"Paul Pilone","Paul Pilone",5,9.56,3.5,3946,4.5,49,"2.5.2","2012-11-07",0,0,0,1,0,0,0,0,0,1,0,1442,4,360.5
"758",298808100,160,2008-12-04,"Education",0.99,"ADS Software Group, Inc.","ADS Software Group, Inc.",5,53.6,3.5,2630,3.5,1167,"4.4","2009-11-28",0,0,0,1,0,0,0,0,0,1,0,1489,16,93.0625
"759",324332876,161,2009-07-28,"Education",0.99,"Steve Glinberg","Steve Glinberg",5,39.19,3.5,988,4,26,"1.19.2","2012-01-31",0,0,0,1,0,0,0,0,0,1,1,1253,1,1253
"760",380833751,162,2010-07-16,"Education",4.99,"Bold Learning Solutions, Inc.","Brainscape",5,3.71,4,801,5,26,"2.20121008","2012-10-16",0,0,0,1,0,0,0,0,0,0,0,900,4,225
"761",348094440,163,2009-12-29,"Education",4.99,"Eran Talmor","SoundTouch",5,189.4,4,634,4,14,"2.5.2","2012-10-16",0,0,0,1,0,0,0,0,0,0,0,1099,4,274.75
"762",405995002,164,2010-12-06,"Education",3.99,"Clozure Associates","Learning Touch",5,155.49,4,298,4,38,"2.4","2012-07-19",0,0,0,1,0,0,0,0,0,0,0,757,4,189.25
"763",308368164,165,2009-04-21,"Education",189.99,"AssistiveWare B.V.","AssistiveWare",5,289.16,4,624,4,624,"2.2.2","2012-12-07",0,0,0,1,0,0,0,0,0,1,0,1351,4,337.75
"764",319305083,166,2009-06-12,"Education",3.99,"BitKnights LLC","BitKnights LLC",5,28.26,3.5,813,4.5,11,"5.1.1","2012-10-05",6,0,0,1,0,0,0,0,0,1,0,1299,25,51.96
"765",290555229,167,2008-09-14,"Education",NA,"Bizmosis Inc.","Bizmosis Inc.",3,0.54,3,769,3,175,"3.1","2010-04-30",0,0,0,1,0,0,0,0,0,1,0,1570,9,174.444444444444
"766",294198915,168,2008-10-22,"Education",0.99,"Mike Smithwick","First Light",5,37.12,4,921,1,1,"2.4.1","2012-12-02",0,0,0,1,0,0,0,0,0,0,0,1532,4,383
"767",495105315,169,2012-01-24,"Education",0.99,"JP Game LLC","Joy Preschool Game",5,14.61,4,224,4,169,"1.2","2012-03-16",0,0,0,1,0,0,0,0,0,0,0,343,1,343
